TAXID,SAMPLE,SEQUENCE_ID,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,COVERAGE_PCT,IDENTITY_PCT,DATABASE,ACCESSION,PRODUCT,RESISTANCE,NAME
553,S3,36d532d2-5d8e-4586-bc00-2d61b093ef63,500,617,-,Col(pHAD28)_1,1-117/131,========/=====.,9-May,86.26,80.33,plasmidfinder,KU674895,Col(pHAD28)_1__KU674895,NA,Pantoea ananatis
553,S3,36d532d2-5d8e-4586-bc00-2d61b093ef63,1192,1473,-,Col440II_1,2-281/282,========/======,2-Feb,99.29,82.27,plasmidfinder,CP023921,Col440II_1__CP023921,NA,Pantoea ananatis
553,A50,29914726-c192-4a6a-92b5-37c1218bf43a,1303,1924,-,rcsB,1-624/651,========/======,10-Jun,94.93,82.33,vfdb,WP_002913007,(rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],NA,Pantoea ananatis
59814,S16,e31ceea3-428e-4b9c-8cfb-a7795abc4c8a,1258,1866,+,rcsB,13-624/651,========/======,5-Mar,93.39,82.06,vfdb,WP_002913007,(rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],NA,Pantoea dispersa
59814,S3,c477a14c-c247-43a3-bc07-95cb0c81e898,5099,5279,+,Col(Ye4449)_1,6-186/194,===============,0/0,93.3,90.06,plasmidfinder,FJ696405,Col(Ye4449)_1__FJ696405,NA,Pantoea dispersa
59814,A50,cd3ba418-d662-4261-8587-be1236547cb7,4,497,+,hcp/tssD,1-492/492,========/======,10-May,99.19,83.53,vfdb,WP_002902160,(hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],NA,Pantoea dispersa
1076550,S25,8006f7e7-0a87-4b01-85ad-2594cff6e044,1073,1409,+,pilH,1-345/366,========/======,14-Sep,91.26,83.33,vfdb,NP_249100,(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pantoea rwandensis
1076550,S25,8006f7e7-0a87-4b01-85ad-2594cff6e044,620,1026,+,pilG,1-408/408,========/======,3-Mar,99.51,84.84,vfdb,NP_249099,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pantoea rwandensis
1076550,A56,0f4bdf10-6e9a-4a1a-b45a-6ff3ba34ae02,904,1795,+,RAHN-1,1-888/888,========/======,14-Jun,99.44,89.52,card,NG_049975.1:100-988,RAHN-1 is a RAHN beta-lactamase.,cephalosporin,Pantoea rwandensis
1076550,A53,86c2d328-589c-4bcb-8cf7-7059e90438d8,1063,1930,+,RAHN-1,1-888/888,========/======,17/36,96.85,87.5,card,NG_049975.1:100-988,RAHN-1 is a RAHN beta-lactamase.,cephalosporin,Pantoea rwandensis
1076550,S25,8006f7e7-0a87-4b01-85ad-2594cff6e044,2075,4090,+,pilJ,19-2049/2049,========/======,26/43,97.71,82.98,vfdb,NP_249102,(pilJ) twitching motility protein PilJ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pantoea rwandensis
592316,A48,58ca679a-c7d1-4f17-a2a1-bc3b1e158a6c,6186,6586,-,H-NS,1-402/414,========/======,7-May,96.14,82.22,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Pantoea sp. At-9b
592316,A41,621fe147-51e8-48a2-9256-88c444732a49,1143,1546,-,H-NS,1-402/414,========/======,8-Jun,96.38,82.56,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Pantoea sp. At-9b
592316,A50,e66f5b52-b75c-48d0-82a6-23ad97e1271a,1128,1525,-,H-NS,1-402/414,========/======,4-Apr,96.14,83.33,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Pantoea sp. At-9b
2575375,S31,5505c485-e109-4f10-9dab-b64a9538147a,4952,8060,+,MexF,1-3123/3189,========/======,80/130,95.67,80.42,card,AE004091.2:2810008-2813197,MexF is the multidrug inner membrane transporter of the MexEF-OprN complex. mexF corresponds to 2 loci in Pseudomonas aeruginosa PAO1 (gene name: mexF/mexB) and 4 loci in Pseudomonas aeruginosa LESB58 (gene name: mexD/mexB).,diaminopyrimidine;fluoroquinolone;phenicol,Pantoea sp. SO10
3469,A32,d4521451-9ad9-4f2a-8c5b-3de020a5920b,6540,7026,-,hcp/tssD,1-492/492,========/======,7-May,98.78,83.77,vfdb,WP_002902160,(hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],NA,Papaver somniferum
311231,S25,3326654f-121a-4f1f-9dee-0f0b0d0b62f8,9555,9727,+,rsmA,1-170/186,========/=====.,5-May,90.86,81.61,card,AF061757.1:834-1020,rsmA is a gene that regulates virulence of Pseudomonas aeruginosa. However its negative effect on MexEF-OprN overexpression has been noted to confer resistance to various antibiotics. It's Escherichia coli homolog is csrA.,diaminopyrimidine;fluoroquinolone;phenicol,Paraburkholderia ginsengisoli
184748,S25,44e3671e-9a0e-45c3-8705-c4855c8987a6,3610,4210,+,vfr,49-645/645,.=======/======,8-Jun,92.25,82.92,vfdb,NP_249343,(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Paracoccus seriniphilus
1263728,S36,8d351eaa-7cbc-443e-bbf8-a3f6517b36fb,1599,4495,+,MexK,6-2916/3078,========/======,25/46,93.6,82.51,card,AE004091.2:4119265-4116187,MexK is the inner membrane resistance-nodulation-cell division (RND) transporter in the MexJK multidrug efflux protein.,disinfecting_agents_and_antiseptics;macrolide;tetracycline,Paracoccus sp. TOH
147645,A37,f531bbe8-0ec5-41c7-83c4-d7908772750d,4717,5552,+,APH(6)-Id,1-837/837,========/======,14/19,98.81,94.44,card,AF024602.1:3155-3992,APH(6)-Id is an aminoglycoside phosphotransferase encoded by plasmids integrative conjugative elements and chromosomal genomic islands in K. pneumoniae Salmonella spp. E. coli Shigella flexneri Providencia alcalifaciens Pseudomonas spp. V. cholerae Edwardsiella tarda Pasteurella multocida and Aeromonas bestiarum.,aminoglycoside,Paracoccus yeei
147645,A37,f531bbe8-0ec5-41c7-83c4-d7908772750d,3771,4583,-,APH(6)-Id,1-837/837,========/======,26/48,95.7,88.46,card,AF024602.1:3155-3992,APH(6)-Id is an aminoglycoside phosphotransferase encoded by plasmids integrative conjugative elements and chromosomal genomic islands in K. pneumoniae Salmonella spp. E. coli Shigella flexneri Providencia alcalifaciens Pseudomonas spp. V. cholerae Edwardsiella tarda Pasteurella multocida and Aeromonas bestiarum.,aminoglycoside,Paracoccus yeei
197222,A52,83ea4d01-c7cd-47bd-bef3-4486b07b0345,1154,1551,+,H-NS,1-402/414,========/======,16-Dec,94.69,81.37,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Paraglaciecola mesophila
197222,A53,6994314c-615d-4f87-bb49-66d3cb59d6a7,2100,2458,-,H-NS,43-402/414,.=======/======,3-Mar,86.47,81.16,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Paraglaciecola mesophila
197222,A52,d99a9b41-795c-4a02-b347-49ca088e4e6c,1162,1560,+,H-NS,1-402/414,========/======,3-Feb,96.38,83.83,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Paraglaciecola mesophila
2070761,S2,aa67d78f-5f70-477f-8d64-31491ab0d50d,5501,6563,-,bplC,1-1064/1101,========/======,21/33,95.1,80.46,vfdb,WP_010929614,(bplC) lipopolysaccharide biosynthesis protein [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella pertussis Tohama I],NA,Paucibacter aquatile
3019553,S1,8caa94b1-73ef-486b-b09e-b002c0b8551b,1595,1901,-,YajC,30-337/339,.=======/======,1-Jan,90.56,81.82,card,VAOQ01003483.1:0-339,YajC interacts with the AcrAB-TolC efflux pump in a way that in uncharacterized but is shown to grant increased fitness in the presence of linezolid rifampicin and vancomycin.,cephalosporin;disinfecting_agents_and_antiseptics;fluoroquinolone;glycopeptide;glycylcycline;oxazolidinone;penam;phenicol;rifamycin;tetracycline,Paucibacter sediminis
1903410,S3,7a4e6dd1-44cc-4e13-bcaa-d2ebe2fcb2f0,2405,2596,-,Col(Ye4449)_1,1-194/194,========/======,2-Jan,98.97,88.66,plasmidfinder,FJ696405,Col(Ye4449)_1__FJ696405,NA,Pectobacteriaceae
122277,A50,f9319387-620e-472a-9045-e47b11b8fd58,720,1603,+,RAHN-1,1-881/888,========/======,11-Jun,98.76,91.1,card,NG_049975.1:100-988,RAHN-1 is a RAHN beta-lactamase.,cephalosporin,Pectobacterium
122277,A55,c657e11f-38d1-4606-bcb7-d76ea52649e9,3228,3841,-,rcsB,1-624/651,========/======,10-May,94.32,81.25,vfdb,WP_002913007,(rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],NA,Pectobacterium
122277,A22,e58dd187-159e-40ec-aaf6-9d5613515214,2475,3365,-,RAHN-1,1-888/888,========/======,3-Jan,100,92.03,card,NG_049975.1:100-988,RAHN-1 is a RAHN beta-lactamase.,cephalosporin,Pectobacterium
122277,A48,79b83a4c-fb88-4981-b4b6-8ece40eeebd0,3239,3858,-,rcsB,1-624/651,========/======,8-Jun,94.93,82.11,vfdb,WP_002913007,(rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044],NA,Pectobacterium
2778550,S3,ac7282e3-2884-41d7-a692-28e000799bb5,2816,3098,+,Col440II_1,2-281/282,========/======,3-Jan,99.29,82.33,plasmidfinder,CP023921,Col440II_1__CP023921,NA,Pectobacterium parvum
2778550,S3,ac7282e3-2884-41d7-a692-28e000799bb5,3687,3814,+,Col(pHAD28)_1,1-129/131,========/======,1-Jan,97.71,86.05,plasmidfinder,KU674895,Col(pHAD28)_1__KU674895,NA,Pectobacterium parvum
2774015,S3,b02c0a2b-debc-4d01-b0be-65ea88dfb7b9,1176,1301,-,Col(pHAD28)_1,3-130/131,========/======,2-Feb,96.18,82.03,plasmidfinder,KU674895,Col(pHAD28)_1__KU674895,NA,Pectobacterium quasiaquaticum
2774015,S3,b02c0a2b-debc-4d01-b0be-65ea88dfb7b9,3779,4059,+,Col440II_1,2-281/282,========/======,7-Apr,98.23,80.99,plasmidfinder,CP023921,Col440II_1__CP023921,NA,Pectobacterium quasiaquaticum
1255,S1,0af5dc3c-2c5f-4257-8960-288e389b1ef1,1171,2521,-,tssC,106-1457/1476,.=======/======,14/23,90.79,85.03,vfdb,NP_250349,(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],NA,Pediococcus pentosaceus
450367,A22,b09742ca-df39-461b-9362-e7406103e83c,4846,5531,+,vanR_gene_in_vanF_cluster,1-682/696,========/======,16/20,96.84,89.05,card,AF155139.1:1511-2207,Also known as vanRF is a vanR variant found in the vanF gene cluster.,glycopeptide,Peribacillus frigoritolerans
1580596,S9,e7c4e053-c619-4061-95f3-b1c8fb7400e3,1844,2181,+,pilZ,21-357/357,========/======,1-Jan,94.4,81.36,vfdb,NP_251650,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Phaeobacter piscinae
556484,S25,af55ed14-7078-49f7-a0de-762c46946f74,104,2132,+,pilJ,19-2049/2049,========/======,45/80,97.12,81.69,vfdb,NP_249102,(pilJ) twitching motility protein PilJ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Phaeodactylum tricornutum CCAP 1055/1
3885,S32,537806bc-87a6-4b48-8aa0-93927322db39,3398,4303,+,CARB-8,1-894/897,========/======,24/42,97.99,91.86,card,AY178993.1:574-1471,CARB-8 is a beta-lactamase found in Oligella urethralis.,penam,Phaseolus vulgaris
2201350,A50,c6ed04ec-138c-49bf-ae15-9a768bfc1dde,679,1502,-,RAHN-1,1-876/888,========/======,24/56,92.57,83.37,card,NG_049975.1:100-988,RAHN-1 is a RAHN beta-lactamase.,cephalosporin,Phenylobacterium parvum
450851,S25,ac4728e7-6595-4dea-bddc-830dee7a1760,899,2091,-,fliI,23-1235/1356,========/=====.,30/44,87.09,80.16,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Phenylobacterium zucineum HLK1
450851,S25,ac4728e7-6595-4dea-bddc-830dee7a1760,2858,3837,-,fliG,20-1015/1017,========/======,31/52,94.59,80.77,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Phenylobacterium zucineum HLK1
38293,S3,91d4ebc1-2225-4ec2-8c9f-eb8a25d6dc5e,1236,1429,-,Col(Ye4449)_1,1-193/194,========/======,3-Feb,98.97,87.18,plasmidfinder,FJ696405,Col(Ye4449)_1__FJ696405,NA,Photobacterium damselae
29695,S21,0e039a59-a326-4d22-9532-3187f426d223,1789,2625,+,OXA-284,1-831/831,========/======,15/24,98.92,93.14,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Phragmites australis
29695,S10,705e3088-7df7-4a8c-9b36-e6a4c9afdfc8,4769,5495,-,ErmB,3-736/747,========/======,15/23,96.25,93.94,card,AF242872.1:2131-2878,ErmB confers the MLSb phenotype. Similar to ErmC expression of ErmB is inducible by erythromycin. The leader peptide causes attenuation of the mRNA and stabilizes the structure preventing further translation. When erythromycin is present it binds the leader peptide causing a change in conformation allowing for the expression of ErmB.,lincosamide;macrolide;streptogramin;streptogramin_A;streptogramin_B,Phragmites australis
395631,S29,e60588ff-206e-4dd6-8636-ce77800f0033,961,1086,+,Col(pHAD28)_1,1-129/131,========/======,11-May,93.13,87.22,plasmidfinder,KU674895,Col(pHAD28)_1__KU674895,NA,Phytobacter diazotrophicus
946333,S25,fd28df06-3f0f-4f3b-91b4-284c132fe712,1526,1952,-,PA1464,16-442/480,========/=====.,2-Feb,88.75,86.92,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Piscinibacter gummiphilus
3888,A30,abb96136-3bf9-47a2-beae-997fa8d54657,329,1165,+,rep21_15_SAP108D001(SAP108D),1-843/843,========/======,13/22,98.34,89.78,plasmidfinder,GQ900461,rep21_15_SAP108D001(SAP108D)_GQ900461,NA,Pisum sativum
3888,S3,d80b6be2-e0eb-4236-b453-89132e547091,3640,3833,+,Col(Ye4449)_1,1-194/194,========/======,2-Feb,99.48,88.72,plasmidfinder,FJ696405,Col(Ye4449)_1__FJ696405,NA,Pisum sativum
1185653,A22,0903ada6-1bf7-4697-b3e2-a15f686f9129,742,1141,-,H-NS,1-399/414,========/======,21-Oct,93.96,80.49,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Planococcus antarcticus DSM 14505
1185653,A55,5bdfa675-accb-4850-8b74-90c8c7294ac1,726,1113,-,H-NS,1-401/414,========/======,23-Oct,92.51,80.05,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Planococcus antarcticus DSM 14505
1185653,A52,4d64738c-6b67-417c-94ae-ba32478f04ad,670,1068,-,H-NS,1-402/414,========/======,5-Apr,96.14,83.38,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Planococcus antarcticus DSM 14505
54757,S21,7ee725a1-14a7-45ce-ad59-1291d8d718ea,1891,2716,-,OXA-284,1-831/831,========/======,24/39,97.35,88.33,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Plasmodium vinckei vinckei
37448,S36,3fa4e036-28fe-4667-b6f4-28dc867ae708,752,1787,-,pilT,1-1033/1035,========/======,5-Mar,99.71,87.08,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Polaromonas vacuolata
2028345,S32,1168a26e-9b89-40e7-8dae-e140cee698a1,10172,10842,-,Pseudomonas_aeruginosa_CpxR,1-672/678,========/======,11-Oct,98.23,81.09,card,LT673656.1:1885022-1884344,CpxR is directly involved in activation of expression of RND efflux pump MexAB-OprM in P. aeruginosa. CpxR is required to enhance mexAB-oprM expression and drug resistance in the absence of repressor MexR.,aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline,Pollutimonas thiosulfatoxidans
556499,A27,890c638d-8e83-4e89-bef3-07f05e78a4ce,6318,7161,-,Erm(36),1-846/846,========/======,21/34,97.87,92.11,card,AF462611.1:0-846,ErmD confers MLSb phenotype.,lincosamide;macrolide;streptogramin;streptogramin_A;streptogramin_B,Propionibacterium acidifaciens
556499,A27,890c638d-8e83-4e89-bef3-07f05e78a4ce,1357,2193,+,Erm(36),1-846/846,========/======,29-Dec,97.75,93.92,card,AF462611.1:0-846,ErmD confers MLSb phenotype.,lincosamide;macrolide;streptogramin;streptogramin_A;streptogramin_B,Propionibacterium acidifaciens
586,A32,329dc2a0-d013-4d72-952c-9607669af96a,1012,1413,-,H-NS,1-402/414,========/======,2-Feb,96.86,82.63,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Providencia
102107,S21,f946fcc8-0977-4824-87a1-a86d4f0aa6e8,798,1804,-,rep14a_4_rep(AUS0004p3),4-1014/1026,========/======,16/20,97.37,88.71,plasmidfinder,CP003354,rep14a_4_rep(AUS0004p3)_CP003354,NA,Prunus mume
53246,S36,12c2bdc3-c23c-49c0-afc0-019bdffe4609,339,525,-,rsmA,1-186/186,========/======,3-Mar,99.46,82.98,card,AF061757.1:834-1020,rsmA is a gene that regulates virulence of Pseudomonas aeruginosa. However its negative effect on MexEF-OprN overexpression has been noted to confer resistance to various antibiotics. It's Escherichia coli homolog is csrA.,diaminopyrimidine;fluoroquinolone;phenicol,Pseudoalteromonas
43657,S3,6f471a18-649f-4ee9-8705-1363e2e30e79,1655,1934,-,Col440II_1,2-281/282,========/======,6-Feb,98.23,81.27,plasmidfinder,CP023921,Col440II_1__CP023921,NA,Pseudoalteromonas luteoviolacea
43657,S3,6208c106-2862-4fc9-b35c-3792356b5887,1110,1237,-,Col(pHAD28)_1,1-129/131,========/======,1-Jan,97.71,83.72,plasmidfinder,KU674895,Col(pHAD28)_1__KU674895,NA,Pseudoalteromonas luteoviolacea
298657,A52,a6ac4a4c-f9ec-4504-87fb-b17780cc0006,391,1268,+,RAHN-1,1-888/888,========/======,14/26,97.97,88.62,card,NG_049975.1:100-988,RAHN-1 is a RAHN beta-lactamase.,cephalosporin,Pseudoalteromonas spongiae
298657,A53,a8de0bbc-7ca0-44c5-9d4a-bec0ad0e544a,428,1307,+,RAHN-1,1-888/888,========/======,18-Jun,98.54,89.47,card,NG_049975.1:100-988,RAHN-1 is a RAHN beta-lactamase.,cephalosporin,Pseudoalteromonas spongiae
298657,A53,e50e880b-5699-48b2-8637-dfbc9dbd02f8,397,1279,+,RAHN-1,1-888/888,========/======,9-Apr,99.21,91.57,card,NG_049975.1:100-988,RAHN-1 is a RAHN beta-lactamase.,cephalosporin,Pseudoalteromonas spongiae
1315306,A29,f8d59471-5ec9-4cba-931c-0fb7b2967434,1400,1781,-,H-NS,1-399/414,========/======,17-Sep,92.27,80.7,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Pseudoalteromonas ulvae UL12
135621,S15,754f378a-ffb5-4e67-98f0-53af0c0cdb92,1,931,-,flgI,64-1018/1110,========/=====.,21/38,83.24,80.35,vfdb,NP_249775,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonadaceae
